doc_id,sent_id,original_sent,simplified_sent
61,0,EL GOBIERNO QUIERE QUE CIERTAS LLAMADAS DE ATENCIÓN AL CLIENTE SEAN GRATUITAS PARA EL CONSUMIDOR., El Gobierno quiere que las llamadas de atención al cliente por teléfono sean gratis.
61,1,"La ministra de Sanidad, Política Social e Igualdad, Leire Pajín, anunció que ""en breve"" comenzará la tramitación de la Ley sobre Servicios de Atención al Cliente, que fijará, entre otros aspectos, los tiempos máximos que podrán esperar los ciudadanos al teléfono hasta ser atendidos o la gratuidad de ciertas llamadas. ", El Gobierno ha creado una nueva ley sobre la atención al cliente por teléfono. La nueva ley fija el tiempo de espera y el precio de las llamadas.
61,2,"Pajín, que compareció por primera vez desde que está en el cargo ante la Comisión de Sanidad del Senado para informar de las líneas de actuación que seguirá su departamento, recordó que la norma relativa a la atención al cliente establecerá los requisitos mínimos que deben tener ciertos servicios para proteger al consumidor.", La ministra de Políticas Sociales afirma que esta ley protegerá a los clientes.
61,3,"En su intervención, la ministra afirmó también que ""próximamente"" el Consejo de Ministros aprobará el proyecto de Ley General de Salud Pública y que lo esperable es que ""antes del verano"" se dé luz verde en el Congreso a la Ley de Seguridad Alimentaria y Nutrición.",
62,0,"EL 10% DE LOS ADOLESCENTES ESPAÑOLES QUE BEBEN ALCOHOL LO HACEN PARA ""COLOCARSE"".", Los jóvenes españoles menores de 18 años beben mucho y con frecuencia.
62,1,"El 61% de los españoles de entre 12 y 18 años consumen habitualmente bebidas alcohólicas y de ellos el 10% lo hacen para ""colocarse"", según afirmó la Fundación Alcohol y Sociedad, que presentó un libro en el que apuesta por cambiar la prohibición por la educación para abordar el problema de la ingesta alcohólica entre menores. ", La Fundación Alcohol y Sociedad ha presentado un libro sobre los jóvenes y el alcohol. El libro dice que los jóvenes españoles de menos de 18 años beben alcohol con frecuencia. También dice que la educación debe cambiar para que los jóvenes beban menos.
62,2,"El trabajo, titulado ""Hablemos de alcohol. Por un nuevo paradigma en el beber adolescente"", señala que pese a que en España está prohibido vender bebidas alcohólicas a los menores -en algunas comunidades hasta los 18 años y en otras hasta los 16-, el 94% de ellos aseguran que no tienen problemas para adquirir estos productos."," El libro señala que los jóvenes de menos de 18 años no pueden comprar alcohol en las tiendas. Sin embargo, los jóvenes consiguen bebidas con alcohol en las tiendas."
62,3,"En la misma línea, el texto, presentado por su coordinador, Javier Elzo, sostiene que la mitad de los jóvenes que beben hoy en España dicen emborracharse como mínimo una vez cada dos meses y que el 69% se iniciaron en este hábito entre los 13 y los 16 años.", El libro explica que los jóvenes empezaron a beber desde pequeños.
63,0,EL GOBIERNO ACEPTA TRASPASAR LOS TOROS DEL MINISTERIO DE INTERIOR AL DE CULTURA., El Ministerio de Interior pasa la gestión de los toros al Ministerio de Cultura.
63,1,"El Gobierno está dispuesto a traspasar la competencia estatal de las corridas de toros del Ministerio de Interior al de Cultura, algo que venían reclamando los principales matadores y profesionales de la fiesta nacional. ", El Gobierno pasará la gestión de los toros al Ministerio de Cultura. Los toreros pedían que la gestión de los toros pasara del Ministerio de Interior al de Ministerio de Cultura.
63,2,"La decisión del Ejecutivo fue dada a conocer por el ministro del Interior, Alfredo Pérez Rubalcaba, quien se reunió en la sede de su departamento con una delegación formada por ocho de los toreros más conocidos."," Por eso, el ministro de Interior se reunió con 8 toreros muy conocidos."
63,3,Fuentes de Interior explicaron a Servimedia que Rubalcaba ha transmitido a sus interlocutores que Interior es partidario de que los toros dependan del Ministerio de Cultura., El ministro dijo a los toreros que el Ministerio de Interior quiere pasar la gestión de los toros al Ministerio de Cultura.
63,4,"El titular de Interior dijo a los toreros que ahora sólo hay que resolver las ""cuestiones técnicas"" para que este traspaso de competencias pueda hacerse efectivo.", También dijo que sólo faltaba resolver las cuestiones técnicas para pasar la gestión de los toros al Ministerio de Cultura.
63,5,"En la delegación de toreros que se han reunido con Rubalcaba estaban Cayetano Rivera Ordóñez, el Juli, Enrique Ponce y Morante de la Puebla."," Por ejemplo, estaban los toreros Cayetano Rivera Ordóñez, El Juli y Enrique Ponce."
64,0,Cruz Roja pide casi un millón de euros para unos 500.000 vietnamitas afectados por las inundaciones, Cruz Roja pide casi un millón de euros para unos 500.000 vietnamitas afectados por las inundaciones
64,1,Cruz Roja pide casi un millón de euros para unos 500.000 vietnamitas afectados por las inundaciones, Cruz Roja pide un millón de euros para Vietnam .
64,2,"La Federación Internacional de la Cruz Roja y la Media Luna Roja ha lanzado un llamamiento de emergencia de un millón de francos suizos ( unos 770.000 euros ) para ayudar a las víctimas de las inundaciones de Vietnam , que afectan a cerca de 500.000 personas .", Esta organización pide a los países de el mundo un millón de euros para las personas de Vietnam .
64,3,"Las lluvias torrenciales , que comenzaron el pasado 1 de octubre y continuaron durante varios días , hicieron que los ríos y las presas se desbordaran , causando la peor inundación registrada en Vietnam en los últimos 20 años .", Estas lluvias hicieron que los ríos se desbordaran y llenaran de agua las casas y tierras . En Vietnam hubo unas lluvias muy fuertes .
64,4,"""Las inundaciones han retrocedido , pero sigue siendo necesaria la ayuda urgente para muchas personas , que han perdido sus casas , cosechas o ganado ."," Por eso es necesaria la ayuda urgente para muchas personas que han perdido sus casas , cultivos y animales ."
64,5,"Ciertas zonas remotas se han visto especialmente afectadas y , debido a los problemas de acceso , están en una tensión especial"", afirmó Pascal Bourcher , gerente de Operaciones de la organización en Vietnam .",
64,6,"Voluntarios de la Cruz Roja de Vietnam han contribuido a distribuir kits familiares con artículos de uso diario para miles de hogares , junto con pequeñas donaciones de emergencia en efectivo para los más necesitados .", También han repartido artículos para sus hogares . Voluntarios de la Cruz Roja de Vietnam han repartido dinero entre las personas que más ayuda necesitan .
65,0,EL GOBIERNO REGULA EL DINERO ELECTRÓNICO., El Gobierno regula el dinero electrónico.
65,1,"El Gobierno aprobó el proyecto de ley de dinero electrónico, que incorpora al ordenamiento jurídico español los aspectos sustanciales de la directiva comunitaria sobre el acceso a la actividad de las entidades de dinero electrónico y su ejercicio, así como sobre la supervisión prudencial de dichas entidades. ", El Gobierno español ha aprobado una ley sobre el dinero electrónico. Esta ley regula las actividades con dinero electrónico. Regula también las entidades que pueden trabajar con dinero electrónico.
65,2,"Se entiende por dinero electrónico todo valor monetario almacenado por medios electrónicos o magnéticos, que represente un crédito sobre el emisor, que se emita al recibo de fondos con el propósito de efectuar operaciones de pago, y que sea aceptado por una persona física o jurídica distinta del emisor de dinero electrónico.",
65,3,"La nueva normativa trata de aumentar la precisión del régimen jurídico aplicable a la emisión de dinero electrónico, clarificando su definición y el ámbito de aplicación de la norma.",
65,4,"De esta forma, al aumentar la seguridad jurídica de los intervinientes en el mercado, se facilitará el acceso a la actividad de emisión de dinero electrónico y se estimulará la competencia en dicho sector.", La nueva ley aumentará la seguridad de las personas que compran y venden a través de internet. Comprar y vender a través de internet también será más fácil con la nueva ley.
66,0,EL 40% DE LOS MENORES INTERNAUTAS TIENEN SU PROPIO BLOG., Casi la mitad de los jóvenes que utilizan Internet tiene su propia página web.
66,1,"Cerca del 40% de los menores que navegan por Internet han creado su propio blog o página web en la red, según el estudio Menores y Redes Sociales del Foro Generaciones Interactivas. "," Según un estudio sobre jóvenes e Internet, casi la mitad de los jóvenes que utilizan Internet han creado su página web."
66,2,"La investigación ha sido realizada entre 12.919 jóvenes de 10 a 18 años, de los que 8.373 eran usuarios de Internet.", Este estudio ha sido realizado entre más de diez mil jóvenes de 10 a 18 años.
66,3,"Ello implica que el 77,63% de los encuestados utiliza en mayor o menor grado la red, lo que da idea de su gran penetración."," Según el estudio, más de la mitad de estos jóvenes utiliza internet."
66,4,"Estos últimos jóvenes son, de hecho, la base del estudio, y fueron divididos en tres grupos, según su manejo de las redes sociales: No usuarios, usuarios y usuarios avanzados (con dos perfiles o más).", El estudio divide a los jóvenes que utilizan internet en tres grupos: Un grupo de jóvenes que no utilizan redes sociales. Otro grupo que sí utiliza redes sociales. Y otro grupo de jóvenes que utiliza mucho las redes sociales.
66,5,"Según el informe, el 35% de los encuestados eran usuarios avanzados, mientras que los usuarios normales representaban algo menos del 33% y el tercio restante se correspondía con no iniciados.",
66,6,"Dentro de los primeros, el 55% había creado su propio blog o página web, operación que habían llevado a cabo el 36% y el 25% de los usuarios y de los no iniciados, respectivamente.", El estudio también muestra que muchos de los jóvenes que usan Internet han creado su propia página web.
67,0,"EL GOBIERNO APRUEBA 1,8 MILLONES PARA SUBVENCIONES A PROYECTOS CULTURALES.", El Gobierno da 2 millones de euros a 4 proyectos culturales.
